QueryNumber,OriginalNodePath,SyntheticNodePath,OriginalNodeName,SyntheticNodeName,OriginalDepth,SyntheticDepth,OriginalSimilarityState,SyntheticSimilarityState,OriginalMatchNumber,SyntheticMatchNumber
102,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop/Nested Loop/Gather Merge/Sort/Parallel Hash Semi Join/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,19,17,0,0,880,880
102,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Nested Loop/Nested Loop/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Nested Loop/Nested Loop/Hash Join/Hash/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,24,8,0,0,879,879
102,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop/Nested Loop/Gather Merge/Sort/Parallel Hash Semi Join/Parallel Hash/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,6,8,0,0,885,885
102,Aggregate/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop/Index Scan,Index Scan,Index Scan,2,3,0,0,874,874
103,Aggregate,Sort,Aggregate,Sort,0,0,0,0,900,900
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,14,18,0,0,896,896
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Nested Loop/Hash Join/Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Hash Join/Hash/Hash Join/Seq Scan,Seq Scan,Seq Scan,17,11,0,0,894,894
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Nested Loop/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Hash Join/Hash/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,18,12,0,0,895,895
103,Aggregate/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Index Scan,Index Scan,Index Scan,2,4,0,0,890,890
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,7,10,0,0,899,899
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,12,17,0,0,897,897
103,Aggregate/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,3,12,0,0,891,891
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,4,15,0,0,892,892
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Memoize/Index Scan,Index Scan,Index Scan,6,10,0,0,893,893
103,Aggregate/Nested Loop/Nested Loop/Nested Loop/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,10,13,0,0,898,898
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,8,13,0,0,910,910
104,Aggregate/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,3,12,0,0,903,903
104,Aggregate,Sort,Aggregate,Sort,0,0,0,0,913,913
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,5,10,0,0,911,911
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash Join/Hash/Hash Join/Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Hash Join/Hash/Hash Join/Seq Scan,Seq Scan,Seq Scan,17,11,0,0,905,905
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Memoize/Index Scan,Index Scan,Index Scan,10,10,0,0,912,912
104,Aggregate/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Index Scan,Index Scan,Index Scan,2,4,0,0,902,902
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Hash Join/Hash/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,15,12,0,0,906,906
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,11,17,0,0,909,909
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,7,15,0,0,904,904
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash Join/Hash/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Hash Join/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,18,11,0,0,907,907
104,Aggregate/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Nested Loop Semi Join/Nested Loop/Gather Merge/Sort/Merge Join/Sort/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,15,18,0,0,908,908
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,11,16,0,0,923,923
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,15,17,0,0,922,922
105,Aggregate,Sort,Aggregate,Sort,0,0,0,0,926,926
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Memoize/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,11,14,0,0,925,925
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash Join/Hash/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,18,17,0,0,921,921
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,15,18,0,0,920,920
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Hash Join/Hash Join/Hash/Hash Join/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Seq Scan,Seq Scan,Seq Scan,17,9,0,0,919,919
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,9,10,0,0,918,918
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,6,6,0,0,917,917
105,Aggregate/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,7,12,0,0,924,924
105,Aggregate/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Index Scan,Index Scan,Index Scan,2,4,0,0,916,916
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,15,17,0,0,934,934
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,15,18,0,0,933,933
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Seq Scan,Seq Scan,Seq Scan,16,9,0,0,932,932
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,10,14,0,0,937,937
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Index Scan,Index Scan,Index Scan,6,4,0,0,929,929
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,14,16,0,0,935,935
106,Aggregate,Sort,Aggregate,Sort,0,0,0,0,938,938
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,7,6,0,0,930,930
106,Aggregate/Gather/Nested Loop/Memoize/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,4,10,0,0,931,931
106,Aggregate/Gather/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,11,12,0,0,936,936
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,14,18,0,0,947,947
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,9,14,0,0,948,948
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,5,6,0,0,941,941
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Index Scan,Index Scan,Index Scan,4,4,0,0,940,940
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,13,16,0,0,944,944
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,10,12,0,0,945,945
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,8,10,0,0,942,942
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Seq Scan,Seq Scan,Seq Scan,16,9,0,0,946,946
107,Finalize Aggregate,Sort,Finalize Aggregate,Sort,0,0,0,0,949,949
107,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Nested Loop/Nested Loop/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,15,17,0,0,943,943
108,Aggregate/Gather/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,14,14,0,0,957,957
108,Aggregate/Gather/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,15,15,0,0,956,956
108,Aggregate/Gather/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Index Scan,Index Scan,Index Scan,7,7,0,0,952,952
108,Aggregate/Gather/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Index Scan,Index Scan,Index Scan,3,5,0,0,951,951
108,Aggregate,Sort,Aggregate,Sort,0,0,0,0,959,959
108,Aggregate/Gather/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Gather/Parallel Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,11,10,0,0,958,958
108,Aggregate/Gather/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,16,7,0,0,954,954
108,Aggregate/Gather/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Nested Loop/Nested Loop/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Parallel Hash/Parallel Hash Join/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,15,9,0,0,955,955
108,Aggregate/Gather/Nested Loop/Nested Loop/Memoize/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,5,12,0,0,953,953
109,Finalize Aggregate,Sort,Finalize Aggregate,Sort,0,0,0,0,968,968
109,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Nested Loop/Index Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Index Scan,Index Scan,Index Scan,6,12,0,0,967,967
109,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash Join/Parallel Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Nested Loop/Hash Join/Gather/Parallel Hash Join/Parallel Hash/Nested Loop/Parallel Hash Join/Parallel Hash/Hash Join/Parallel Seq Scan,Parallel Seq Scan,Parallel Seq Scan,8,15,0,0,966,966
109,Finalize Aggregate/Gather/Partial Aggregate/Nested Loop/Nested Loop/Nested Loop/Hash Join/Hash/Seq Scan,Sort/GroupAggregate/Sort/Nested Loop/Nested Loop/Hash Join/Hash/Seq Scan,Seq Scan,Seq Scan,8,7,0,0,964,964
