QueryNumber,Tree,NodeName,Depth,SimilarityState,MatchNumber,ParentNode,NumberOfChildren
101,Synthetic,Index Scan,14,0,861,Nested Loop,0
101,Synthetic,Index Scan,11,0,860,Nested Loop,0
101,Synthetic,Memoize,8,16,0,Nested Loop,1
101,Synthetic,Index Scan,9,0,862,Memoize,0
101,Synthetic,Parallel Hash,7,16,0,Parallel Hash Semi Join,1
101,Synthetic,Parallel Seq Scan,8,0,870,Parallel Hash,0
101,Synthetic,Hash Join,4,16,0,Nested Loop,2
101,Synthetic,Hash Join,5,16,0,Hash Join,2
101,Synthetic,Seq Scan,6,16,0,Hash Join,0
101,Synthetic,Hash,6,16,0,Hash Join,1
101,Synthetic,Seq Scan,7,16,0,Hash,0
101,Synthetic,Hash,5,16,0,Hash Join,1
101,Synthetic,Hash Join,6,16,0,Hash,2
101,Synthetic,Seq Scan,7,0,863,Hash Join,0
101,Synthetic,Hash,7,1,873,Hash Join,1
101,Synthetic,Seq Scan,8,0,865,Hash,0
101,Synthetic,Index Scan,3,0,859,Nested Loop,0
102,Original,Aggregate,0,0,886,,1
102,Original,Nested Loop,1,16,0,Aggregate,2
102,Original,Gather,2,16,0,Nested Loop,1
102,Original,Parallel Hash Join,3,16,0,Gather,2
102,Original,Parallel Seq Scan,4,16,0,Parallel Hash Join,0
102,Original,Parallel Hash,4,16,0,Parallel Hash Join,1
102,Original,Parallel Hash Join,5,16,0,Parallel Hash,2
102,Original,Parallel Seq Scan,6,0,885,Parallel Hash Join,0
102,Original,Parallel Hash,6,16,0,Parallel Hash Join,1
102,Original,Nested Loop,7,16,0,Parallel Hash,2
102,Original,Parallel Hash Join,8,16,0,Nested Loop,2
102,Original,Parallel Seq Scan,9,0,883,Parallel Hash Join,0
102,Original,Parallel Hash,9,16,0,Parallel Hash Join,1
102,Original,Nested Loop,10,16,0,Parallel Hash,2
102,Original,Nested Loop,11,16,0,Nested Loop,2
102,Original,Parallel Hash Join,12,16,0,Nested Loop,2
102,Original,Parallel Seq Scan,13,0,882,Parallel Hash Join,0
102,Original,Parallel Hash,13,16,0,Parallel Hash Join,1
102,Original,Nested Loop,14,16,0,Parallel Hash,2
102,Original,Nested Loop,15,16,0,Nested Loop,2
102,Original,Parallel Hash Join,16,16,0,Nested Loop,2
102,Original,Hash Join,17,16,0,Parallel Hash Join,2
102,Original,Parallel Seq Scan,18,0,881,Hash Join,0
102,Original,Hash,18,1,888,Hash Join,1
102,Original,Seq Scan,19,0,884,Hash,0
102,Original,Parallel Hash,17,16,0,Parallel Hash Join,1
102,Original,Hash Join,18,16,0,Parallel Hash,2
102,Original,Parallel Seq Scan,19,0,880,Hash Join,0
102,Original,Hash,19,16,0,Hash Join,1
102,Original,Nested Loop,20,16,0,Hash,2
102,Original,Nested Loop,21,16,0,Nested Loop,2
102,Original,Hash Join,22,16,0,Nested Loop,2
102,Original,Seq Scan,23,0,878,Hash Join,0
102,Original,Hash,23,1,889,Hash Join,1
102,Original,Seq Scan,24,0,879,Hash,0
102,Original,Memoize,22,16,0,Nested Loop,1
102,Original,Index Scan,23,16,0,Memoize,0
102,Original,Index Scan,21,16,0,Nested Loop,0
102,Original,Index Scan,16,16,0,Nested Loop,0
102,Original,Index Scan,15,16,0,Nested Loop,0
102,Original,Memoize,12,1,887,Nested Loop,1
102,Original,Index Scan,13,0,877,Memoize,0
102,Original,Index Scan,11,0,876,Nested Loop,0
102,Original,Index Scan,8,0,875,Nested Loop,0
102,Original,Index Scan,2,0,874,Nested Loop,0
102,Synthetic,Sort,0,0,886,,1
102,Synthetic,GroupAggregate,1,16,0,Sort,1
102,Synthetic,Nested Loop,2,16,0,GroupAggregate,2
102,Synthetic,Nested Loop,3,16,0,Nested Loop,2
102,Synthetic,Gather Merge,4,16,0,Nested Loop,1
102,Synthetic,Sort,5,16,0,Gather Merge,1
102,Synthetic,Parallel Hash Semi Join,6,16,0,Sort,2
102,Synthetic,Nested Loop,7,16,0,Parallel Hash Semi Join,2
102,Synthetic,Parallel Hash Join,8,16,0,Nested Loop,2
102,Synthetic,Parallel Seq Scan,9,0,883,Parallel Hash Join,0
102,Synthetic,Parallel Hash,9,16,0,Parallel Hash Join,1
102,Synthetic,Nested Loop,10,16,0,Parallel Hash,2
102,Synthetic,Parallel Hash Join,11,16,0,Nested Loop,2
102,Synthetic,Parallel Seq Scan,12,0,882,Parallel Hash Join,0
102,Synthetic,Parallel Hash,12,16,0,Parallel Hash Join,1
102,Synthetic,Nested Loop,13,16,0,Parallel Hash,2
102,Synthetic,Parallel Hash Join,14,16,0,Nested Loop,2
102,Synthetic,Hash Join,15,16,0,Parallel Hash Join,2
102,Synthetic,Parallel Seq Scan,16,0,881,Hash Join,0
102,Synthetic,Hash,16,16,0,Hash Join,1
102,Synthetic,Seq Scan,17,16,0,Hash,0
102,Synthetic,Parallel Hash,15,16,0,Parallel Hash Join,1
102,Synthetic,Hash Join,16,16,0,Parallel Hash,2
102,Synthetic,Parallel Seq Scan,17,0,880,Hash Join,0
102,Synthetic,Hash,17,16,0,Hash Join,1
102,Synthetic,Seq Scan,18,16,0,Hash,0
102,Synthetic,Index Scan,14,0,876,Nested Loop,0
102,Synthetic,Index Scan,11,0,875,Nested Loop,0
102,Synthetic,Memoize,8,1,887,Nested Loop,1
102,Synthetic,Index Scan,9,0,877,Memoize,0
102,Synthetic,Parallel Hash,7,16,0,Parallel Hash Semi Join,1
102,Synthetic,Parallel Seq Scan,8,0,885,Parallel Hash,0
102,Synthetic,Hash Join,4,16,0,Nested Loop,2
102,Synthetic,Hash Join,5,16,0,Hash Join,2
102,Synthetic,Seq Scan,6,16,0,Hash Join,0
102,Synthetic,Hash,6,1,888,Hash Join,1
102,Synthetic,Seq Scan,7,0,884,Hash,0
102,Synthetic,Hash,5,16,0,Hash Join,1
102,Synthetic,Hash Join,6,16,0,Hash,2
102,Synthetic,Seq Scan,7,0,878,Hash Join,0
102,Synthetic,Hash,7,1,889,Hash Join,1
102,Synthetic,Seq Scan,8,0,879,Hash,0
102,Synthetic,Index Scan,3,0,874,Nested Loop,0
103,Original,Aggregate,0,0,900,,1
103,Original,Nested Loop,1,16,0,Aggregate,2
103,Original,Nested Loop,2,16,0,Nested Loop,2
103,Original,Nested Loop,3,16,0,Nested Loop,2
103,Original,Gather,4,16,0,Nested Loop,1
103,Original,Nested Loop,5,16,0,Gather,2
103,Original,Parallel Hash Join,6,16,0,Nested Loop,2
103,Original,Parallel Seq Scan,7,0,899,Parallel Hash Join,0
103,Original,Parallel Hash,7,16,0,Parallel Hash Join,1
103,Original,Nested Loop,8,16,0,Parallel Hash,2
103,Original,Parallel Hash Join,9,16,0,Nested Loop,2
103,Original,Parallel Seq Scan,10,0,898,Parallel Hash Join,0
103,Original,Parallel Hash,10,16,0,Parallel Hash Join,1
103,Original,Parallel Hash Join,11,16,0,Parallel Hash,2
103,Original,Parallel Seq Scan,12,0,897,Parallel Hash Join,0
103,Original,Parallel Hash,12,16,0,Parallel Hash Join,1
103,Original,Hash Join,13,16,0,Parallel Hash,2
103,Original,Parallel Seq Scan,14,0,896,Hash Join,0
103,Original,Hash,14,16,0,Hash Join,1
103,Original,Nested Loop,15,16,0,Hash,2
103,Original,Hash Join,16,16,0,Nested Loop,2
103,Original,Seq Scan,17,0,894,Hash Join,0
103,Original,Hash,17,1,901,Hash Join,1
103,Original,Seq Scan,18,0,895,Hash,0
103,Original,Memoize,16,16,0,Nested Loop,1
103,Original,Index Scan,17,16,0,Memoize,0
103,Original,Memoize,9,16,0,Nested Loop,1
103,Original,Index Scan,10,16,0,Memoize,0
103,Original,Index Scan,6,0,893,Nested Loop,0
103,Original,Index Scan,4,0,892,Nested Loop,0
103,Original,Index Scan,3,0,891,Nested Loop,0
103,Original,Index Scan,2,0,890,Nested Loop,0
103,Synthetic,Sort,0,0,900,,1
103,Synthetic,GroupAggregate,1,16,0,Sort,1
103,Synthetic,Nested Loop Semi Join,2,16,0,GroupAggregate,2
103,Synthetic,Nested Loop,3,16,0,Nested Loop Semi Join,2
103,Synthetic,Gather Merge,4,16,0,Nested Loop,1
103,Synthetic,Sort,5,16,0,Gather Merge,1
103,Synthetic,Merge Join,6,16,0,Sort,2
103,Synthetic,Sort,7,16,0,Merge Join,1
103,Synthetic,Nested Loop,8,16,0,Sort,2
103,Synthetic,Parallel Hash Join,9,16,0,Nested Loop,2
103,Synthetic,Parallel Seq Scan,10,0,899,Parallel Hash Join,0
103,Synthetic,Parallel Hash,10,16,0,Parallel Hash Join,1
103,Synthetic,Nested Loop,11,16,0,Parallel Hash,2
103,Synthetic,Parallel Hash Join,12,16,0,Nested Loop,2
103,Synthetic,Parallel Seq Scan,13,0,898,Parallel Hash Join,0
103,Synthetic,Parallel Hash,13,16,0,Parallel Hash Join,1
103,Synthetic,Nested Loop,14,16,0,Parallel Hash,2
103,Synthetic,Parallel Hash Join,15,16,0,Nested Loop,2
103,Synthetic,Hash Join,16,16,0,Parallel Hash Join,2
103,Synthetic,Parallel Seq Scan,17,0,897,Hash Join,0
103,Synthetic,Hash,17,16,0,Hash Join,1
103,Synthetic,Seq Scan,18,16,0,Hash,0
103,Synthetic,Parallel Hash,16,16,0,Parallel Hash Join,1
103,Synthetic,Hash Join,17,16,0,Parallel Hash,2
103,Synthetic,Parallel Seq Scan,18,0,896,Hash Join,0
103,Synthetic,Hash,18,16,0,Hash Join,1
103,Synthetic,Seq Scan,19,16,0,Hash,0
103,Synthetic,Index Scan,15,0,892,Nested Loop,0
103,Synthetic,Index Scan,12,0,891,Nested Loop,0
103,Synthetic,Memoize,9,16,0,Nested Loop,1
103,Synthetic,Index Scan,10,0,893,Memoize,0
103,Synthetic,Sort,7,16,0,Merge Join,1
103,Synthetic,Hash Join,8,16,0,Sort,2
103,Synthetic,Hash Join,9,16,0,Hash Join,2
103,Synthetic,Seq Scan,10,16,0,Hash Join,0
103,Synthetic,Hash,10,16,0,Hash Join,1
103,Synthetic,Seq Scan,11,16,0,Hash,0
103,Synthetic,Hash,9,16,0,Hash Join,1
103,Synthetic,Hash Join,10,16,0,Hash,2
103,Synthetic,Seq Scan,11,0,894,Hash Join,0
103,Synthetic,Hash,11,1,901,Hash Join,1
103,Synthetic,Seq Scan,12,0,895,Hash,0
103,Synthetic,Index Scan,4,0,890,Nested Loop,0
103,Synthetic,Gather,3,16,0,Nested Loop Semi Join,1
103,Synthetic,Parallel Seq Scan,4,16,0,Gather,0
104,Original,Aggregate,0,0,913,,1
104,Original,Nested Loop,1,16,0,Aggregate,2
104,Original,Nested Loop,2,16,0,Nested Loop,2
104,Original,Gather,3,16,0,Nested Loop,1
104,Original,Parallel Hash Join,4,16,0,Gather,2
104,Original,Parallel Seq Scan,5,0,911,Parallel Hash Join,0
104,Original,Parallel Hash,5,16,0,Parallel Hash Join,1
104,Original,Nested Loop,6,16,0,Parallel Hash,2
104,Original,Parallel Hash Join,7,16,0,Nested Loop,2
104,Original,Parallel Seq Scan,8,0,910,Parallel Hash Join,0
104,Original,Parallel Hash,8,16,0,Parallel Hash Join,1
104,Original,Nested Loop,9,16,0,Parallel Hash,2
104,Original,Parallel Hash Join,10,16,0,Nested Loop,2
104,Original,Parallel Seq Scan,11,0,909,Parallel Hash Join,0
104,Original,Parallel Hash,11,16,0,Parallel Hash Join,1
104,Original,Nested Loop,12,16,0,Parallel Hash,2
104,Original,Hash Join,13,16,0,Nested Loop,2
104,Original,Hash Join,14,16,0,Hash Join,2
104,Original,Parallel Seq Scan,15,0,908,Hash Join,0
104,Original,Hash,15,16,0,Hash Join,1
104,Original,Hash Join,16,16,0,Hash,2
104,Original,Seq Scan,17,0,905,Hash Join,0
104,Original,Hash,17,1,915,Hash Join,1
104,Original,Seq Scan,18,0,907,Hash,0
104,Original,Hash,14,1,914,Hash Join,1
104,Original,Seq Scan,15,0,906,Hash,0
104,Original,Memoize,13,16,0,Nested Loop,1
104,Original,Index Scan,14,16,0,Memoize,0
104,Original,Index Scan,10,0,912,Nested Loop,0
104,Original,Index Scan,7,0,904,Nested Loop,0
104,Original,Index Scan,3,0,903,Nested Loop,0
104,Original,Index Scan,2,0,902,Nested Loop,0
104,Synthetic,Sort,0,0,913,,1
104,Synthetic,GroupAggregate,1,16,0,Sort,1
104,Synthetic,Nested Loop Semi Join,2,16,0,GroupAggregate,2
104,Synthetic,Nested Loop,3,16,0,Nested Loop Semi Join,2
104,Synthetic,Gather Merge,4,16,0,Nested Loop,1
104,Synthetic,Sort,5,16,0,Gather Merge,1
104,Synthetic,Merge Join,6,16,0,Sort,2
104,Synthetic,Sort,7,16,0,Merge Join,1
104,Synthetic,Nested Loop,8,16,0,Sort,2
104,Synthetic,Parallel Hash Join,9,16,0,Nested Loop,2
104,Synthetic,Parallel Seq Scan,10,0,911,Parallel Hash Join,0
104,Synthetic,Parallel Hash,10,16,0,Parallel Hash Join,1
104,Synthetic,Nested Loop,11,16,0,Parallel Hash,2
104,Synthetic,Parallel Hash Join,12,16,0,Nested Loop,2
104,Synthetic,Parallel Seq Scan,13,0,910,Parallel Hash Join,0
104,Synthetic,Parallel Hash,13,16,0,Parallel Hash Join,1
104,Synthetic,Nested Loop,14,16,0,Parallel Hash,2
104,Synthetic,Parallel Hash Join,15,16,0,Nested Loop,2
104,Synthetic,Hash Join,16,16,0,Parallel Hash Join,2
104,Synthetic,Parallel Seq Scan,17,0,909,Hash Join,0
104,Synthetic,Hash,17,16,0,Hash Join,1
104,Synthetic,Seq Scan,18,16,0,Hash,0
104,Synthetic,Parallel Hash,16,16,0,Parallel Hash Join,1
104,Synthetic,Hash Join,17,16,0,Parallel Hash,2
104,Synthetic,Parallel Seq Scan,18,0,908,Hash Join,0
104,Synthetic,Hash,18,16,0,Hash Join,1
104,Synthetic,Seq Scan,19,16,0,Hash,0
104,Synthetic,Index Scan,15,0,904,Nested Loop,0
104,Synthetic,Index Scan,12,0,903,Nested Loop,0
104,Synthetic,Memoize,9,16,0,Nested Loop,1
104,Synthetic,Index Scan,10,0,912,Memoize,0
104,Synthetic,Sort,7,16,0,Merge Join,1
104,Synthetic,Hash Join,8,16,0,Sort,2
104,Synthetic,Hash Join,9,16,0,Hash Join,2
104,Synthetic,Seq Scan,10,16,0,Hash Join,0
104,Synthetic,Hash,10,1,915,Hash Join,1
104,Synthetic,Seq Scan,11,0,907,Hash,0
104,Synthetic,Hash,9,16,0,Hash Join,1
104,Synthetic,Hash Join,10,16,0,Hash,2
104,Synthetic,Seq Scan,11,0,905,Hash Join,0
104,Synthetic,Hash,11,1,914,Hash Join,1
104,Synthetic,Seq Scan,12,0,906,Hash,0
104,Synthetic,Index Scan,4,0,902,Nested Loop,0
104,Synthetic,Gather,3,16,0,Nested Loop Semi Join,1
104,Synthetic,Parallel Seq Scan,4,16,0,Gather,0
105,Original,Aggregate,0,0,926,,1
105,Original,Nested Loop,1,16,0,Aggregate,2
105,Original,Gather,2,16,0,Nested Loop,1
105,Original,Parallel Hash Join,3,16,0,Gather,2
105,Original,Parallel Seq Scan,4,16,0,Parallel Hash Join,0
105,Original,Parallel Hash,4,16,0,Parallel Hash Join,1
105,Original,Nested Loop,5,16,0,Parallel Hash,2
105,Original,Parallel Hash Join,6,16,0,Nested Loop,2
105,Original,Parallel Seq Scan,7,0,924,Parallel Hash Join,0
105,Original,Parallel Hash,7,16,0,Parallel Hash Join,1
105,Original,Nested Loop,8,16,0,Parallel Hash,2
105,Original,Nested Loop,9,16,0,Nested Loop,2
105,Original,Parallel Hash Join,10,16,0,Nested Loop,2
105,Original,Parallel Seq Scan,11,0,923,Parallel Hash Join,0
105,Original,Parallel Hash,11,16,0,Parallel Hash Join,1
105,Original,Nested Loop,12,16,0,Parallel Hash,2
105,Original,Hash Join,13,16,0,Nested Loop,2
105,Original,Hash Join,14,16,0,Hash Join,2
105,Original,Parallel Seq Scan,15,0,922,Hash Join,0
105,Original,Hash,15,16,0,Hash Join,1
105,Original,Hash Join,16,16,0,Hash,2
105,Original,Seq Scan,17,0,919,Hash Join,0
105,Original,Hash,17,1,927,Hash Join,1
105,Original,Seq Scan,18,0,921,Hash,0
105,Original,Hash,14,1,928,Hash Join,1
105,Original,Seq Scan,15,0,920,Hash,0
105,Original,Index Scan,13,16,0,Nested Loop,0
105,Original,Memoize,10,16,0,Nested Loop,1
105,Original,Index Scan,11,0,925,Memoize,0
105,Original,Index Scan,9,0,918,Nested Loop,0
105,Original,Index Scan,6,0,917,Nested Loop,0
105,Original,Index Scan,2,0,916,Nested Loop,0
105,Synthetic,Sort,0,0,926,,1
105,Synthetic,GroupAggregate,1,16,0,Sort,1
105,Synthetic,Sort,2,16,0,GroupAggregate,1
105,Synthetic,Nested Loop,3,16,0,Sort,2
105,Synthetic,Nested Loop,4,16,0,Nested Loop,2
105,Synthetic,Nested Loop,5,16,0,Nested Loop,2
105,Synthetic,Hash Join,6,16,0,Nested Loop,2
105,Synthetic,Seq Scan,7,16,0,Hash Join,0
105,Synthetic,Hash,7,16,0,Hash Join,1
105,Synthetic,Nested Loop,8,16,0,Hash,2
105,Synthetic,Nested Loop,9,16,0,Nested Loop,2
105,Synthetic,Gather,10,16,0,Nested Loop,1
105,Synthetic,Parallel Hash Join,11,16,0,Gather,2
105,Synthetic,Parallel Seq Scan,12,0,924,Parallel Hash Join,0
105,Synthetic,Parallel Hash,12,16,0,Parallel Hash Join,1
105,Synthetic,Nested Loop,13,16,0,Parallel Hash,2
105,Synthetic,Parallel Hash Join,14,16,0,Nested Loop,2
105,Synthetic,Hash Join,15,16,0,Parallel Hash Join,2
105,Synthetic,Parallel Seq Scan,16,0,923,Hash Join,0
105,Synthetic,Hash,16,1,927,Hash Join,1
105,Synthetic,Seq Scan,17,0,921,Hash,0
105,Synthetic,Parallel Hash,15,16,0,Parallel Hash Join,1
105,Synthetic,Hash Join,16,16,0,Parallel Hash,2
105,Synthetic,Parallel Seq Scan,17,0,922,Hash Join,0
105,Synthetic,Hash,17,1,928,Hash Join,1
105,Synthetic,Seq Scan,18,0,920,Hash,0
105,Synthetic,Index Scan,14,0,925,Nested Loop,0
105,Synthetic,Index Scan,10,0,918,Nested Loop,0
105,Synthetic,Seq Scan,9,0,919,Nested Loop,0
105,Synthetic,Index Scan,6,0,917,Nested Loop,0
105,Synthetic,Index Only Scan,5,16,0,Nested Loop,0
105,Synthetic,Index Scan,4,0,916,Nested Loop,0
106,Original,Aggregate,0,0,938,,1
106,Original,Gather,1,16,0,Aggregate,1
106,Original,Nested Loop,2,16,0,Gather,2
106,Original,Parallel Hash Join,3,16,0,Nested Loop,2
106,Original,Parallel Seq Scan,4,16,0,Parallel Hash Join,0
106,Original,Parallel Hash,4,16,0,Parallel Hash Join,1
106,Original,Nested Loop,5,16,0,Parallel Hash,2
106,Original,Nested Loop,6,16,0,Nested Loop,2
106,Original,Parallel Hash Join,7,16,0,Nested Loop,2
106,Original,Parallel Seq Scan,8,16,0,Parallel Hash Join,0
106,Original,Parallel Hash,8,16,0,Parallel Hash Join,1
106,Original,Nested Loop,9,16,0,Parallel Hash,2
106,Original,Parallel Hash Join,10,16,0,Nested Loop,2
106,Original,Parallel Seq Scan,11,0,936,Parallel Hash Join,0
106,Original,Parallel Hash,11,16,0,Parallel Hash Join,1
106,Original,Parallel Hash Join,12,16,0,Parallel Hash,2
106,Original,Hash Join,13,16,0,Parallel Hash Join,2
106,Original,Parallel Seq Scan,14,0,935,Hash Join,0
106,Original,Hash,14,1,939,Hash Join,1
106,Original,Seq Scan,15,0,933,Hash,0
106,Original,Parallel Hash,13,16,0,Parallel Hash Join,1
106,Original,Hash Join,14,16,0,Parallel Hash,2
106,Original,Parallel Seq Scan,15,0,934,Hash Join,0
106,Original,Hash,15,16,0,Hash Join,1
106,Original,Seq Scan,16,0,932,Hash,0
106,Original,Index Scan,10,0,937,Nested Loop,0
106,Original,Index Scan,7,0,930,Nested Loop,0
106,Original,Index Scan,6,0,929,Nested Loop,0
106,Original,Memoize,3,16,0,Nested Loop,1
106,Original,Index Scan,4,0,931,Memoize,0
106,Synthetic,Sort,0,0,938,,1
106,Synthetic,GroupAggregate,1,16,0,Sort,1
106,Synthetic,Sort,2,16,0,GroupAggregate,1
106,Synthetic,Nested Loop,3,16,0,Sort,2
106,Synthetic,Nested Loop,4,16,0,Nested Loop,2
106,Synthetic,Nested Loop,5,16,0,Nested Loop,2
106,Synthetic,Hash Join,6,16,0,Nested Loop,2
106,Synthetic,Seq Scan,7,16,0,Hash Join,0
106,Synthetic,Hash,7,16,0,Hash Join,1
106,Synthetic,Nested Loop,8,16,0,Hash,2
106,Synthetic,Nested Loop,9,16,0,Nested Loop,2
106,Synthetic,Gather,10,16,0,Nested Loop,1
106,Synthetic,Parallel Hash Join,11,16,0,Gather,2
106,Synthetic,Parallel Seq Scan,12,0,936,Parallel Hash Join,0
106,Synthetic,Parallel Hash,12,16,0,Parallel Hash Join,1
106,Synthetic,Nested Loop,13,16,0,Parallel Hash,2
106,Synthetic,Parallel Hash Join,14,16,0,Nested Loop,2
106,Synthetic,Hash Join,15,16,0,Parallel Hash Join,2
106,Synthetic,Parallel Seq Scan,16,0,935,Hash Join,0
106,Synthetic,Hash,16,16,0,Hash Join,1
106,Synthetic,Seq Scan,17,16,0,Hash,0
106,Synthetic,Parallel Hash,15,16,0,Parallel Hash Join,1
106,Synthetic,Hash Join,16,16,0,Parallel Hash,2
106,Synthetic,Parallel Seq Scan,17,0,934,Hash Join,0
106,Synthetic,Hash,17,1,939,Hash Join,1
106,Synthetic,Seq Scan,18,0,933,Hash,0
106,Synthetic,Index Scan,14,0,937,Nested Loop,0
106,Synthetic,Index Scan,10,0,931,Nested Loop,0
106,Synthetic,Seq Scan,9,0,932,Nested Loop,0
106,Synthetic,Index Scan,6,0,930,Nested Loop,0
106,Synthetic,Index Only Scan,5,16,0,Nested Loop,0
106,Synthetic,Index Scan,4,0,929,Nested Loop,0
107,Original,Finalize Aggregate,0,0,949,,1
107,Original,Gather,1,16,0,Finalize Aggregate,1
107,Original,Partial Aggregate,2,16,0,Gather,1
107,Original,Nested Loop,3,16,0,Partial Aggregate,2
107,Original,Nested Loop,4,16,0,Nested Loop,2
107,Original,Parallel Hash Join,5,16,0,Nested Loop,2
107,Original,Parallel Seq Scan,6,16,0,Parallel Hash Join,0
107,Original,Parallel Hash,6,16,0,Parallel Hash Join,1
107,Original,Nested Loop,7,16,0,Parallel Hash,2
107,Original,Nested Loop,8,16,0,Nested Loop,2
107,Original,Parallel Hash Join,9,16,0,Nested Loop,2
107,Original,Parallel Seq Scan,10,0,945,Parallel Hash Join,0
107,Original,Parallel Hash,10,16,0,Parallel Hash Join,1
107,Original,Parallel Hash Join,11,16,0,Parallel Hash,2
107,Original,Hash Join,12,16,0,Parallel Hash Join,2
107,Original,Parallel Seq Scan,13,0,944,Hash Join,0
107,Original,Hash,13,1,950,Hash Join,1
107,Original,Seq Scan,14,0,947,Hash,0
107,Original,Parallel Hash,12,16,0,Parallel Hash Join,1
107,Original,Parallel Hash Join,13,16,0,Parallel Hash,2
107,Original,Hash Join,14,16,0,Parallel Hash Join,2
107,Original,Parallel Seq Scan,15,0,943,Hash Join,0
107,Original,Hash,15,16,0,Hash Join,1
107,Original,Seq Scan,16,0,946,Hash,0
107,Original,Parallel Hash,14,16,0,Parallel Hash Join,1
107,Original,Parallel Seq Scan,15,16,0,Parallel Hash,0
107,Original,Index Scan,9,0,948,Nested Loop,0
107,Original,Index Scan,8,0,942,Nested Loop,0
107,Original,Index Scan,5,0,941,Nested Loop,0
107,Original,Index Scan,4,0,940,Nested Loop,0
107,Synthetic,Sort,0,0,949,,1
107,Synthetic,GroupAggregate,1,16,0,Sort,1
107,Synthetic,Sort,2,16,0,GroupAggregate,1
107,Synthetic,Nested Loop,3,16,0,Sort,2
107,Synthetic,Nested Loop,4,16,0,Nested Loop,2
107,Synthetic,Nested Loop,5,16,0,Nested Loop,2
107,Synthetic,Hash Join,6,16,0,Nested Loop,2
107,Synthetic,Seq Scan,7,16,0,Hash Join,0
107,Synthetic,Hash,7,16,0,Hash Join,1
107,Synthetic,Nested Loop,8,16,0,Hash,2
107,Synthetic,Nested Loop,9,16,0,Nested Loop,2
107,Synthetic,Gather,10,16,0,Nested Loop,1
107,Synthetic,Parallel Hash Join,11,16,0,Gather,2
107,Synthetic,Parallel Seq Scan,12,0,945,Parallel Hash Join,0
107,Synthetic,Parallel Hash,12,16,0,Parallel Hash Join,1
107,Synthetic,Nested Loop,13,16,0,Parallel Hash,2
107,Synthetic,Parallel Hash Join,14,16,0,Nested Loop,2
107,Synthetic,Hash Join,15,16,0,Parallel Hash Join,2
107,Synthetic,Parallel Seq Scan,16,0,944,Hash Join,0
107,Synthetic,Hash,16,16,0,Hash Join,1
107,Synthetic,Seq Scan,17,16,0,Hash,0
107,Synthetic,Parallel Hash,15,16,0,Parallel Hash Join,1
107,Synthetic,Hash Join,16,16,0,Parallel Hash,2
107,Synthetic,Parallel Seq Scan,17,0,943,Hash Join,0
107,Synthetic,Hash,17,1,950,Hash Join,1
107,Synthetic,Seq Scan,18,0,947,Hash,0
107,Synthetic,Index Scan,14,0,948,Nested Loop,0
107,Synthetic,Index Scan,10,0,942,Nested Loop,0
107,Synthetic,Seq Scan,9,0,946,Nested Loop,0
107,Synthetic,Index Scan,6,0,941,Nested Loop,0
107,Synthetic,Index Only Scan,5,16,0,Nested Loop,0
107,Synthetic,Index Scan,4,0,940,Nested Loop,0
108,Original,Aggregate,0,0,959,,1
108,Original,Gather,1,16,0,Aggregate,1
108,Original,Nested Loop,2,16,0,Gather,2
108,Original,Nested Loop,3,16,0,Nested Loop,2
108,Original,Parallel Hash Join,4,16,0,Nested Loop,2
108,Original,Parallel Seq Scan,5,16,0,Parallel Hash Join,0
108,Original,Parallel Hash,5,16,0,Parallel Hash Join,1
108,Original,Nested Loop,6,16,0,Parallel Hash,2
108,Original,Nested Loop,7,16,0,Nested Loop,2
108,Original,Parallel Hash Join,8,16,0,Nested Loop,2
108,Original,Parallel Seq Scan,9,16,0,Parallel Hash Join,0
108,Original,Parallel Hash,9,16,0,Parallel Hash Join,1
108,Original,Parallel Hash Join,10,16,0,Parallel Hash,2
108,Original,Parallel Seq Scan,11,0,958,Parallel Hash Join,0
108,Original,Parallel Hash,11,16,0,Parallel Hash Join,1
108,Original,Parallel Hash Join,12,16,0,Parallel Hash,2
108,Original,Hash Join,13,16,0,Parallel Hash Join,2
108,Original,Parallel Seq Scan,14,0,957,Hash Join,0
108,Original,Hash,14,1,961,Hash Join,1
108,Original,Seq Scan,15,0,955,Hash,0
108,Original,Parallel Hash,13,16,0,Parallel Hash Join,1
108,Original,Hash Join,14,16,0,Parallel Hash,2
108,Original,Parallel Seq Scan,15,0,956,Hash Join,0
108,Original,Hash,15,1,960,Hash Join,1
108,Original,Seq Scan,16,0,954,Hash,0
108,Original,Index Scan,8,16,0,Nested Loop,0
108,Original,Index Scan,7,0,952,Nested Loop,0
